gene_id,log2FoldChange,padj
Os02g0285800,-0.511219929,0.350390484
Os09g0557700,0.22948248,0.350601896
Os02g0513800,0.668529125,0.350606306
Os11g0151300,0.265408985,0.350739609
Os06g0549700,-0.187325376,0.350739609
Os04g0394500,-0.199908481,0.3508247
Os07g0578200,-0.263644877,0.3508247
Os02g0144300,-0.230900021,0.350880589
Os01g0705000,0.567961208,0.351083023
Os02g0553200,-0.57994197,0.351112351
Os03g0220300,-0.282482045,0.351112351
Os12g0122100,0.875988679,0.351112351
Os06g0690200,-0.21859798,0.351112351
Os01g0857600,0.61686279,0.351153855
Os03g0753600,-0.331112949,0.351321061
Os04g0471300,-0.214447678,0.351321061
Os03g0651100,0.26327211,0.351321061
Os08g0533700,-0.250557057,0.351321061
Os05g0102300,-0.269803144,0.3514027
Os08g0425200,-3.528405869,1.0
Os01g0510100,-0.183040116,0.351582404
Os09g0537200,0.458531562,0.351582404
Os03g0241100,-0.202760841,0.351582404
Os04g0319600,0.198368982,0.351582404
Os10g0376400,0.550448731,0.351863532
Os01g0668600,0.50413051,0.351883656
Os02g0572351,-2.282802427,1.0
Os12g0607800,-0.58183908,0.35216624
Os01g0605500,0.41869411,0.352376084
Os02g0702000,-0.437650018,0.352394438
Os01g0533900,-0.454778958,0.352398864
Os05g0374000,-0.488072399,0.352398864
Os01g0144700,-0.227417209,0.352398864
Os04g0332700,1.1037637,0.352398864
Os02g0813083,0.384384552,0.352398864
Os07g0194800,0.356999051,0.352398864
Os05g0427200,0.289410861,0.352398864
Os12g0502300,0.387596882,0.352677844
Os04g0655000,4.030947189,1.0
Os02g0704800,0.195122806,0.352761018
Os01g0719200,-3.066082192,1.0
Os09g0553250,3.010944103,1.0
Os05g0194500,0.457763381,0.353012168
Os12g0139400,-0.587274609,0.353061385
Os02g0702500,-0.19182419,0.353103132
Os05g0335401,-0.169711198,0.353204249
Os01g0895500,0.283774166,0.353204249
Os02g0830801,-0.34610771,0.353204249
Os10g0205200,0.217508914,0.353204249
Os07g0642800,0.447119626,0.353204249
Os05g0156800,-0.165710313,0.353331892
Os01g0256800,0.235142643,0.353331892
Os03g0825800,-0.317606051,0.353456578
Os01g0510701,0.492272024,0.353570959
Os06g0101100,0.39980784,0.353572027
Os08g0130600,-0.302954556,0.353572027
Os06g0624100,-0.275418805,0.353830208
Os09g0499300,0.545107377,0.353830208
Os03g0850100,0.377229237,0.353917517
Os08g0200500,-0.306307159,0.353917517
Os11g0137500,0.669728701,0.353917517
Os07g0213300,-0.491071584,0.353917517
Os03g0761500,-0.308631465,0.35417893
Os11g0692000,-0.335998195,0.35417893
Os06g0285200,-0.680884001,0.354242336
Os02g0195800,0.343164327,0.354242336
Os09g0106700,0.235465837,0.354321844
Os07g0611700,-0.50242643,0.354321844
Os02g0602100,-0.227535571,0.354321844
Os08g0410500,0.216396295,0.354321844
Os01g0652100,0.551438371,0.354524218
Os05g0584450,-0.844322155,0.354524218
Os11g0207000,-0.191999976,0.354524218
Os03g0753500,-0.264459733,0.354524218
Os02g0302500,0.278943065,0.354587586
Os05g0574600,0.571438629,0.354587586
Os04g0416000,-0.365492172,0.354652378
Os02g0543000,0.246152547,0.354689234
Os08g0517700,0.230918454,0.354689234
Os03g0262400,0.201908787,0.354689234
Os03g0252800,-0.186529463,0.354689234
Os02g0597000,-0.203042068,0.354737067
Os07g0489200,1.370286516,0.354762309
Os03g0797700,-0.190768615,0.354834996
Os10g0416100,-0.234721646,0.354834996
Os06g0318566,-2.997045063,1.0
Os02g0241100,0.357188642,0.354866465
Os01g0327000,-0.413421757,0.3548951
Os01g0351200,0.452180344,0.3548951
Os05g0506200,-0.184874046,0.3548951
Os02g0638300,-0.677446757,0.355004154
Os10g0134700,0.995014667,0.355172295
Os01g0962500,-0.415248073,0.355172295
Os09g0116600,-0.297406373,0.355174962
Os08g0535050,-0.242460658,0.355229813
Os03g0207400,0.781628881,0.355229813
Os01g0185500,-0.372550527,0.355229813
Os12g0638100,0.345317143,0.355229813
Os09g0255300,-3.060138893,1.0
Os02g0212500,0.403614763,0.355322667
Os08g0516000,-0.243045026,0.355391956
Os07g0239600,-0.650385835,0.355432607
Os11g0112400,0.61117347,0.355794267
Os01g0849100,0.638395086,0.355856241
Os04g0477500,-0.289787362,0.355856241
Os11g0168000,2.174056562,1.0
Os08g0486933,-0.641167583,0.355856241
Os03g0672300,0.370400739,0.355856241
Os03g0151800,0.211384313,0.355856241
Os06g0234900,0.772083183,0.355856241
Os05g0490900,-0.783721412,0.355883796
Os06g0530400,0.686115863,0.355883796
Os02g0817000,0.48525158,0.355883796
Os04g0667800,-0.171299049,0.355969956
Os02g0677300,1.851411561,0.35618775
Os02g0160400,-1.191781914,0.356224875
Os01g0194600,0.28707643,0.356235796
Os02g0640100,4.151290032,1.0
Os07g0570700,-0.430836974,0.356413112
Os07g0586600,0.627704116,0.356740324
Os08g0109500,-0.188038929,0.35675524
Os12g0132300,-0.756287765,0.357003391
Os10g0558725,-2.972207447,1.0
Os03g0761900,0.394567973,0.357003391
Os04g0622501,-0.897525219,0.357003391
Os05g0161500,0.947356781,0.357021966
Os07g0614500,0.231841478,0.35714531
Os09g0427100,0.616160492,0.357148769
Os09g0538500,0.332620873,0.357148769
Os12g0442700,0.613138303,0.357148769
Os04g0358000,-0.300847072,0.357426033
Os02g0326700,-1.078027555,0.357426033
Os11g0586200,1.017436261,0.357426033
Os11g0130200,-1.403627373,0.357426033
Os02g0142060,0.310721625,0.357426033
Os06g0230100,0.944395366,0.35813918
Os07g0134000,0.34206516,0.35813918
Os04g0338000,0.187608991,0.358173832
Os01g0278900,-0.593294145,0.358269174
Os05g0241100,0.34372917,0.358479385
Os08g0110100,0.297023065,0.358513521
Os05g0277350,4.004037551,1.0
Os08g0487500,0.223095871,0.358959646
Os08g0159800,-0.241291566,0.359113984
Os02g0693000,0.560974023,0.359113984
Os12g0506800,-0.376136015,0.359292154
Os01g0951100,0.238693032,0.359292154
Os07g0523400,1.058517618,0.359320136
Os06g0644200,0.516052893,0.359320136
Os10g0512800,0.40237138,0.359395455
Os05g0497200,0.80432175,0.359418938
Os03g0282800,-0.204806149,0.359683405
Os07g0604700,-0.729024949,0.359683405
Os07g0484500,0.324185103,0.359689577
Os12g0485400,-0.190793147,0.35991355
Os11g0158000,4.024904955,1.0
Os05g0279850,-0.338511961,0.359960836
Os04g0523000,-1.263689653,0.359993293
Os07g0538200,-0.325297908,0.360035451
Os05g0165800,-0.377501951,0.360071262
Os10g0539400,0.302429726,0.360219681
Os03g0270800,0.326504525,0.360301079
Os01g0227100,0.341004547,0.360307108
Os12g0250900,0.244587828,0.360450646
Os06g0156600,0.390478391,0.360456073
Os11g0256400,-0.357561358,0.360670735
Os06g0474500,0.50010545,0.360732462
Os09g0465400,0.610449419,0.360742234
Os07g0222800,0.300159949,0.360742234
Os03g0783051,-1.139005792,0.360771267
Os04g0628900,-0.442479655,0.360771267
Os09g0133600,0.289982212,0.360773405
Os03g0332566,-1.72632176,1.0
Os10g0572500,-0.296720953,0.361069652
Os01g0617500,-0.167837788,0.361135677
Os03g0689866,-0.499983753,0.361259439
Os04g0500400,1.728766954,0.361259439
Os08g0254500,-0.401451321,0.361299654
Os06g0507100,-2.552481018,1.0
Os10g0135600,-0.217619524,0.361722293
Os10g0405300,-0.353386079,0.361722293
Os01g0822200,0.258219174,0.36181159
Os01g0808400,-2.106034364,1.0
Os09g0386200,0.36271696,0.362027057
Os12g0503200,-0.218589038,0.362027057
Os05g0478000,0.60429242,0.362294789
Os06g0626466,0.40276786,0.362294789
Os01g0667900,-0.49608997,0.362327174
Os09g0466800,-1.001747819,0.362327174
Os01g0712700,-0.282437762,0.362327174
Os05g0299700,-0.215450966,0.36239822
Os03g0227800,-0.205927603,0.36260333
Os07g0165000,-0.223899643,0.36297326
Os01g0705400,-1.770714239,1.0
Os06g0185900,-0.410298607,0.363246583
Os09g0482780,0.864486601,0.363246583
Os04g0568400,0.239917904,0.36328679
Os01g0626200,0.238730604,0.36328679
Os02g0697550,-1.891684341,1.0
Os11g0704000,0.333919065,0.363329321
Os06g0226500,1.404121727,0.363346068
Os03g0781100,-0.413684458,0.363392115
Os01g0208400,0.502516281,0.363422349
Os09g0401300,0.170278677,0.363422349
Os09g0446700,-1.140536533,0.363434737
Os07g0580700,1.123930895,0.363434737
Os09g0473400,-1.339564712,0.36370865
Os03g0817700,0.281248662,0.363725634
Os04g0659900,-0.185078678,0.363725634
Os11g0211800,-1.568915443,0.363725634
Os04g0551700,-0.490410229,0.363759647
Os05g0478400,1.203938893,0.363759647
Os02g0156000,-0.926282619,0.363788598
Os07g0244350,3.520120387,1.0
Os04g0579700,0.344759596,0.364037921
Os08g0261000,-0.4215466,0.364157527
Os04g0379500,-0.292654454,0.364352442
Os12g0568900,0.432611562,0.364352442
Os08g0504000,0.816697694,0.364357301
Os01g0118000,0.401162912,0.364357301
Os06g0113150,-0.236269533,0.364357301
Os06g0109300,2.234156133,1.0
Os01g0916300,-0.221950947,0.364357301
Os08g0536100,-0.260735419,0.364482234
Os04g0570800,0.224005619,0.364482234
Os03g0859700,0.238089708,0.364482234
Os11g0672700,0.562255578,0.364482234
Os01g0112400,0.834402209,0.364482234
Os03g0308000,0.169773968,0.364826681
Os02g0138100,-2.104003782,1.0
Os08g0508500,1.172873588,0.36508586
Os07g0658550,-1.545711785,0.365098522
Os03g0344650,-0.623288758,0.365204686
Os03g0233900,-0.159782727,0.365363153
Os09g0516700,0.352662797,0.365586277
Os11g0140600,0.308533081,0.365600949
Os05g0171300,0.307124747,0.365708653
Os03g0113200,2.007786512,1.0
Os03g0829200,-0.338501509,0.366279683
Os08g0278750,-1.552598287,1.0
Os02g0768700,0.318358052,0.36630039
Os01g0304100,0.851743599,0.366419209
Os01g0603700,-0.549426193,0.366419209
Os02g0550400,0.328589701,0.366419982
Os07g0167100,-0.195748662,0.366431005
Os02g0153700,0.440917148,0.366431005
Os03g0130800,-0.219868335,0.366431005
Os12g0571300,0.76135659,0.366431005
Os10g0497600,0.320497942,0.366446499
Os01g0159600,4.722276806,1.0
Os02g0643600,-0.673695943,0.366743285
Os08g0395400,-2.087515075,1.0
Os08g0203150,0.426246584,0.366896193
Os03g0165000,-1.423710258,0.366896193
Os05g0187000,0.167049047,0.366896193
Os08g0460900,-0.399530492,0.366896193
Os02g0705300,0.335417901,0.366896193
Os09g0243200,0.643499718,0.366896193
Os11g0545300,-0.16965895,0.366920943
Os12g0623500,-0.194774318,0.367004051
Os08g0461300,0.306433871,0.367307393
Os07g0143000,-0.947037984,0.367331624
Os09g0435100,-2.510445798,1.0
Os04g0504600,0.287397491,0.367394448
Os04g0489800,-0.810851763,0.367394448
Os07g0638400,-0.407280128,0.367394448
Os12g0545600,0.404472702,0.367425398
Os02g0580600,0.521049107,0.367719622
Os04g0444300,-0.263278695,0.367719622
Os03g0562400,-1.351583315,0.367719622
Os01g0969400,-1.391546422,0.367719622
Os01g0233900,0.383499405,0.367719622
Os02g0136933,0.50315475,0.367719622
Os09g0249400,0.270793133,0.367719622
Os12g0116600,-0.293109992,0.367719622
Os07g0539200,0.882638318,0.367719622
Os05g0473500,0.17348271,0.367719622
Os03g0308850,0.643143284,0.367719622
Os08g0315200,-1.377993696,0.367719622
Os06g0268700,0.471575488,0.367719622
Os09g0474400,-1.256062657,0.367719622
Os09g0345400,0.92514995,0.367719622
Os07g0176300,-0.284653992,0.367771665
Os01g0978000,0.289628391,0.367974036
Os03g0749900,0.243516385,0.367974036
Os02g0520800,0.216824422,0.367974036
Os02g0134500,0.244309289,0.367974036
Os02g0516400,0.386779728,0.368545155
Os01g0633100,-0.253391648,0.368545155
Os06g0679600,0.778975214,0.368570191
Os01g0338150,-0.222713239,0.368607465
Os05g0114800,-0.554220028,0.368607465
Os08g0533900,-1.383176885,0.368607465
Os02g0573200,-0.323795414,0.36865363
Os10g0438300,0.598959558,0.368677324
Os11g0579400,0.484372549,0.368725255
Os05g0297900,0.252268162,0.368725255
Os01g0622300,-0.213049578,0.368725294
Os06g0168700,1.401441335,0.368725294
Os03g0196250,-0.460049208,0.368725294
Os01g0793200,0.230904525,0.368725294
Os11g0580800,-0.281804294,0.369003327
Os04g0513900,-2.925839463,1.0
Os01g0610600,-0.230117915,0.369455961
Os01g0648225,-1.013455473,0.369551368
Os12g0150500,0.759769714,0.369590743
Os03g0745600,0.595526935,0.369590743
Os05g0123400,0.379409082,0.369649568
Os07g0184500,-0.335248928,0.369649568
Os11g0172100,0.240813542,0.36970349
Os04g0516300,-1.303703366,0.36970349
Os11g0521900,-0.187225384,0.36970349
Os10g0409566,-0.376520397,0.36970349
Os08g0422800,0.271051767,0.369795952
Os01g0607400,-0.146749455,0.369795952
Os03g0833600,0.393987487,0.369953953
Os03g0150700,-0.433406611,0.370142155
Os06g0104000,-0.512758073,0.370166284
Os07g0154100,1.204679701,0.370166284
Os01g0217800,-0.27645872,0.370247906
Os08g0470000,-0.525123811,0.370247906
Os03g0194600,-0.331565555,0.370247906
Os11g0498400,-0.234842118,0.370247906
Os12g0547600,-0.24474242,0.370247906
Os08g0122000,-0.188597804,0.370247906
Os01g0361800,-0.249665755,0.370247906
Os03g0588200,-0.198118695,0.370247906
Os08g0162033,0.455635219,0.370383144
Os11g0209700,-0.256572308,0.370383144
Os07g0580300,1.717006649,0.37052186
Os03g0735400,-0.319904741,0.370631983
Os09g0484900,-0.867943806,0.370716871
Os04g0667700,-0.262400916,0.371010725
Os05g0480500,-0.495826016,0.371121932
Os06g0704500,0.405857928,0.371222446
Os01g0795100,-0.631289993,0.371301324
Os03g0243100,-0.311881582,0.371301324
Os03g0577100,0.324481061,0.371413125
Os08g0466200,0.95265559,0.371488754
Os02g0631200,-0.25216903,0.371528708
Os01g0819000,-0.224116172,0.37156395
Os10g0150000,3.488513582,1.0
Os11g0187700,3.488513582,1.0
Os06g0155500,0.205967646,0.371577856
Os01g0812050,-0.273576437,0.371606887
Os04g0449400,0.714913756,0.371638656
Os01g0716200,0.310003518,0.371641812
Os08g0434150,2.936169188,1.0
Os03g0107300,-0.227331677,0.371830668
Os08g0516900,0.242091664,0.371833309
Os09g0445100,-2.383173436,1.0
Os12g0106801,-0.63829959,0.371847946
Os11g0596250,0.207251461,0.371847946
Os03g0267500,0.285968555,0.371854536
Os08g0384500,0.320612269,0.371924429
Os12g0180900,0.281050068,0.371924429
Os12g0430900,0.847068302,0.371924429
Os08g0542700,-0.254321175,0.372012004
Os02g0226801,0.631178195,0.372012004
Os06g0112000,0.595437572,0.372091311
Os08g0390200,-0.670099021,0.3721309
Os06g0582400,-0.490406169,0.372150954
Os04g0469500,0.305541191,0.372454904
Os11g0247400,-0.271928896,0.372455214
Os03g0325600,0.411770957,0.372455214
Os01g0620800,0.779169839,0.372465105
Os02g0258250,0.406994595,0.372573968
Os12g0634900,-1.044300698,0.372881879
Os07g0153150,-2.800872579,0.372881879
Os02g0771400,-0.447093877,0.372881879
Os05g0556700,0.40847515,0.372887217
Os01g0373700,0.7319137,0.372887217
Os07g0614600,0.252145293,0.373186123
Os02g0138200,-0.264185757,0.373186123
Os10g0573700,0.247629528,0.37328634
Os06g0505700,0.548544864,0.37328634
Os07g0575600,-0.704664395,0.37328634
Os11g0129200,1.419244265,0.37328634
Os01g0741200,0.474354864,0.373656837
Os05g0240200,-0.171052558,0.373802177
Os04g0106300,0.339009943,0.373926291
Os04g0523500,-0.640263002,0.373926291
Os01g0830100,-0.173621909,0.373926291
Os03g0584300,0.312118164,0.373990256
Os03g0247200,-0.676504803,0.374101532
Os01g0530300,0.512218374,0.374101532
Os01g0610300,0.286774816,0.374101532
Os06g0486300,1.270447464,0.374150216
Os09g0483300,1.695056549,1.0
Os05g0167600,0.52669711,0.374241719
Os06g0562700,-0.229362308,0.374340396
Os07g0121750,-0.381717284,0.374437994
Os01g0956075,0.471687265,0.374589419
Os07g0150700,0.227413367,0.374790526
Os02g0729400,-0.488521513,0.374917154
Os01g0104200,0.398883421,0.374982591
Os09g0344900,-0.831123785,0.374982591
Os03g0100200,-0.346479104,0.374990748
Os03g0213300,-0.187845714,0.375052951
Os05g0112000,0.173775459,0.37515173
Os08g0273783,3.934403839,1.0
Os12g0164300,-0.248614478,0.375580232
Os10g0485600,0.403329188,0.375580232
Os02g0102600,-0.221813805,0.375766284
Os05g0426033,-0.345076941,0.375855034
Os12g0230600,0.356375031,0.375855034
Os09g0464000,0.755243835,0.375855034
Os04g0522500,1.652061767,0.375855034
Os01g0834400,0.193244563,0.376014871
Os09g0498600,-0.25202767,0.376109538
Os06g0266400,0.34220201,0.376143158
Os07g0229700,0.593532947,0.376143158
Os01g0337160,-0.400701107,0.376195575
Os10g0419200,-0.790650881,0.376198931
Os06g0239600,0.283444535,0.376198931
Os12g0135100,0.921520399,0.376207831
Os03g0115700,0.356275738,0.376286741
Os02g0776900,-0.564416024,0.376382372
Os03g0385400,-0.420090229,0.376382372
Os04g0669600,-0.528398732,0.376382372
Os05g0456925,-1.182400443,0.376462062
Os01g0324400,-0.219677989,0.376462062
Os08g0239000,0.62561089,0.376508028
Os11g0648000,-0.215163452,0.376623173
Os08g0564300,0.28277716,0.376624042
Os05g0477800,-0.588518803,0.376627453
Os12g0132200,0.244366337,0.376627453
Os02g0601000,1.150787594,0.376666563
Os03g0277700,-0.672975336,0.376666563
Os02g0242900,0.271851327,0.376794509
Os11g0233400,-0.249673415,0.376813715
Os07g0108800,0.339947285,0.376900849
Os11g0432900,-0.26748111,0.376900849
Os03g0284400,-0.477819892,0.377047998
Os07g0540200,-0.269264917,0.377047998
Os09g0568100,-0.390376889,0.377071634
Os07g0609766,0.199911262,0.377071634
Os10g0148400,1.044854221,0.377286755
Os03g0681400,-0.21715774,0.377287796
Os04g0439100,0.243085517,0.377287796
Os12g0506400,-0.182028738,0.377421413
Os07g0162400,0.425575887,0.377495121
Os06g0610350,0.571654699,0.377495121
Os04g0462800,0.601960165,0.377953985
Os04g0308000,0.262214811,0.377981683
Os08g0369800,0.802773992,0.378031337
Os04g0497900,-0.30262112,0.378138917
Os01g0229400,0.427088347,0.378234937
Os02g0658300,0.256243613,0.378316069
Os11g0102200,-0.502765668,0.378387404
Os06g0147800,-0.179392758,0.378482522
Os03g0269601,2.026127009,1.0
Os09g0569700,0.589728656,0.378659415
Os09g0505800,0.195190719,0.378749586
Os03g0292900,0.622185814,0.378844566
Os03g0816800,-0.337460946,0.37895661
Os11g0104150,-0.25331031,0.37895661
Os02g0102400,0.243616729,0.378964674
Os02g0123200,-0.212487744,0.378964674
Os04g0162500,0.320674084,0.378964674
Os06g0199100,-0.559749656,0.378964674
Os07g0227300,0.660168046,0.378964674
Os05g0580000,0.4498922,0.379015347
Os04g0489100,-0.205811902,0.379015347
Os06g0517500,0.446044299,0.379171042
Os01g0740350,0.75055215,0.379197151
Os07g0168900,-0.558151859,0.379197151
Os11g0528500,-0.747551881,0.379197151
Os11g0311300,0.314628122,0.379197151
Os06g0708900,-0.265616046,0.379499205
Os06g0555101,0.369716653,0.379550416
Os01g0966700,-0.458115746,0.379550416
Os03g0168300,0.362292119,0.379603778
Os05g0349200,-0.270337919,0.37960429
Os02g0797200,0.569291972,0.37960429
Os01g0338600,-0.221630812,0.37960429
Os09g0570800,0.972304269,0.37960429
Os01g0857900,0.218041048,0.37960429
Os01g0374900,-0.229108326,0.37960429
Os04g0320100,-0.172998955,0.379648486
Os10g0524000,0.734023168,0.379648486
Os04g0613600,0.303961255,0.379654306
Os12g0198400,0.249705705,0.379654306
Os08g0506700,-0.201888544,0.379666099
Os11g0644500,-2.944179196,1.0
Os02g0104200,-0.186366401,0.379666099
Os09g0295300,-1.226762633,0.379780724
Os03g0294600,0.712290814,0.379864644
Os03g0565600,-0.222458813,0.379864644
Os09g0344400,0.999984792,0.379965096
Os11g0100100,-0.227180294,0.38049134
Os11g0210600,0.875310609,0.38049134
Os12g0596201,0.392947307,0.380516702
Os03g0195200,-0.215208988,0.380532688
Os10g0142700,-2.820111567,1.0
Os02g0293575,-2.820111567,1.0
Os08g0521000,-0.415290715,0.380875617
Os07g0668200,0.244631215,0.380875617
Os01g0139700,-0.758941262,0.380875617
Os01g0836400,-0.17960565,0.380875617
Os03g0182000,-0.563249173,0.380886348
Os05g0180400,0.351980793,0.380886348
Os10g0472501,0.776092308,0.380886348
Os04g0647800,-0.176091398,0.380940129
Os01g0286200,0.975770142,0.381105105
Os05g0564800,-0.236540339,0.381137624
Os06g0698000,-0.377779975,0.381161585
Os11g0253100,-2.371425387,1.0
Os11g0153800,0.255459874,0.381161585
Os01g0307500,0.516019187,0.381161585
Os07g0658000,-0.541998766,0.381298125
Os10g0322032,-1.732684841,1.0
Os06g0273200,0.400255886,0.381298125
Os04g0302900,-0.636026488,0.381317359
Os04g0183100,-0.186583555,0.381415393
Os03g0341000,-0.756516109,0.381432028
Os10g0501401,0.282578278,0.381439472
Os07g0508000,-0.169910882,0.381672435
Os04g0475200,2.375973858,1.0
Os01g0319000,-1.008284828,0.382017707
Os02g0132950,-0.226654067,0.382090011
Os08g0536800,1.21196812,0.382090011
Os04g0414100,-0.151983002,0.382145689
Os03g0852600,-0.342965863,0.382171468
Os03g0407050,-0.257619062,0.382302915
Os03g0217900,-0.407377683,0.382302915
Os01g0777450,2.927269606,1.0
Os08g0274700,-0.217104379,0.382381883
Os03g0368900,0.39820347,0.382381883
Os01g0963300,0.207695301,0.382549603
Os05g0585900,-0.224905413,0.38257178
Os01g0178000,0.232350487,0.382601289
Os04g0443500,0.178971515,0.382601289
Os06g0654000,-0.189286892,0.382756241
Os08g0357700,0.76669527,0.382815967
Os04g0648400,-0.672821139,0.382832918
Os03g0748700,-0.289373327,0.382832918
Os11g0169400,0.505857592,0.382832918
Os03g0703900,0.241359247,0.382832918
