gene_id,log2FoldChange,padj
Os08g0424500,0.784092019,5.24e-10
Os10g0528300,1.752995417,5.28e-10
Os01g0772500,1.448364706,5.29e-10
Os11g0614800,1.109737193,5.62e-10
Os01g0740600,1.97728641,5.7e-10
Os02g0625300,0.95939893,5.72e-10
Os12g0576600,3.10243031,5.79e-10
Os03g0373500,-1.888673687,6.13e-10
Os07g0582500,1.674380974,6.38e-10
Os10g0463800,-0.848611687,6.42e-10
Os01g0896500,-1.842781678,6.58e-10
Os05g0384600,1.344154053,6.82e-10
Os06g0667100,1.05059568,6.82e-10
Os05g0359700,-1.30171801,6.97e-10
Os04g0518100,1.229141294,7.17e-10
Os09g0433000,0.928610443,7.19e-10
Os09g0355400,1.643022587,7.21e-10
Os11g0105750,-2.006672232,7.77e-10
Os11g0182200,-1.265298442,8.17e-10
Os03g0687000,1.186989296,8.49e-10
Os03g0131200,-1.950527265,8.9e-10
Os05g0353500,1.251489827,1.01e-09
Os10g0109300,-1.031617117,1.01e-09
Os03g0782400,2.052984179,1.01e-09
Os03g0243100,-0.951978082,1.02e-09
Os04g0345800,-1.51802443,1.03e-09
Os12g0459100,-4.056416357,1.03e-09
Os04g0470700,1.304681171,1.03e-09
Os09g0307300,1.540472388,1.03e-09
Os01g0281100,-1.131134694,1.09e-09
Os05g0499400,1.034120558,1.11e-09
Os02g0578366,1.636879814,1.15e-09
Os08g0392100,-1.055276608,1.26e-09
Os03g0206400,1.089025713,1.27e-09
Os08g0548400,1.508817771,1.31e-09
Os01g0638600,1.679991853,1.34e-09
Os02g0629200,-1.014655188,1.36e-09
Os04g0283900,0.878126672,1.36e-09
Os06g0554800,1.163763444,1.4e-09
Os01g0172100,-1.082595105,1.44e-09
Os01g0842500,1.508895823,1.47e-09
Os01g0837300,0.783073367,1.48e-09
Os03g0367200,1.001009142,1.48e-09
Os03g0364700,-1.067095144,1.53e-09
Os09g0437500,1.427046209,1.6e-09
Os09g0560600,1.213770602,1.63e-09
Os03g0426350,-2.972908625,1.63e-09
Os10g0463200,-5.988330314,1.69e-09
Os01g0775100,-0.773659841,1.71e-09
Os04g0519700,0.749087296,1.72e-09
Os03g0692000,1.710251698,1.93e-09
Os07g0677600,1.919505301,2.09e-09
Os08g0475400,0.794431439,2.09e-09
Os03g0117100,-1.756003912,2.23e-09
Os06g0694800,-2.426672335,2.31e-09
Os05g0489900,1.150099414,2.31e-09
Os10g0523700,0.957165582,2.31e-09
Os03g0684700,-1.616290764,2.41e-09
Os06g0218600,1.337696957,2.5e-09
Os01g0495701,-8.014106796,2.53e-09
Os05g0355900,2.239789404,2.54e-09
Os04g0650416,1.15317605,2.68e-09
Os01g0860800,1.033836972,2.76e-09
Os10g0163310,-2.114727706,2.78e-09
Os12g0628100,1.490802356,2.81e-09
Os09g0494200,0.903050444,2.99e-09
Os03g0856700,1.247243633,2.99e-09
Os07g0577500,1.16875099,3.06e-09
Os04g0474700,1.832370066,3.08e-09
Os08g0344600,1.065111281,3.15e-09
Os08g0101500,-1.091617668,3.19e-09
Os11g0591100,0.742398568,3.22e-09
Os08g0165901,0.932373634,3.24e-09
Os05g0542200,-0.832053058,3.38e-09
Os02g0208500,1.395485783,3.43e-09
Os02g0135500,0.742069922,3.43e-09
Os05g0123100,0.889698075,3.51e-09
Os09g0376800,-1.071938382,3.54e-09
Os07g0599500,1.957800376,3.54e-09
Os07g0462200,0.980291606,3.55e-09
Os05g0159500,1.339265993,3.56e-09
Os05g0382200,2.190420477,3.56e-09
Os06g0132550,2.300325185,3.61e-09
Os03g0386800,-1.986766181,3.63e-09
Os11g0262600,-8.248534326,3.65e-09
Os04g0433300,1.346971054,3.66e-09
Os04g0442000,0.8187217,3.67e-09
Os12g0263600,1.659154932,3.95e-09
Os07g0687100,1.790661172,4.01e-09
Os03g0250200,1.043360833,4.07e-09
Os05g0121600,-0.70774128,4.1e-09
Os04g0308600,-7.504788172,4.12e-09
Os09g0403300,-1.011648777,4.27e-09
Os01g0228400,-2.529062565,4.33e-09
Os03g0294800,0.911701044,4.34e-09
Os06g0304600,1.167825304,4.38e-09
Os01g0177400,-2.519803598,4.47e-09
Os04g0635100,1.445742663,4.56e-09
Os06g0307900,-1.932640731,4.7e-09
Os10g0180000,0.911648474,4.7e-09
Os10g0490900,-1.353329032,4.7e-09
Os10g0185400,-1.594082124,4.75e-09
Os01g0645000,1.27137566,4.77e-09
Os07g0577300,0.842224577,4.81e-09
Os04g0448300,1.050421647,4.86e-09
Os03g0265800,1.10269495,4.94e-09
Os01g0695700,1.587677568,5.01e-09
Os01g0687400,-1.104980844,5.15e-09
Os07g0658400,0.719557084,5.15e-09
Os06g0536100,-1.831060376,5.21e-09
Os08g0269500,0.961608847,5.3e-09
Os06g0129900,1.051180707,5.33e-09
Os06g0520733,-2.15368887,5.4e-09
Os01g0289600,1.232495199,5.4e-09
Os11g0490900,1.775685111,5.45e-09
Os09g0309200,-1.239798411,5.61e-09
Os02g0640300,1.1360911,5.92e-09
Os01g0151400,1.208842673,5.94e-09
Os09g0413600,1.073373979,6.14e-09
Os02g0666700,1.028801821,6.19e-09
Os07g0142700,-2.013701773,6.25e-09
Os04g0669800,-0.796962097,6.26e-09
Os07g0557100,0.895083673,6.36e-09
Os07g0624600,-2.132606951,6.38e-09
Os07g0526400,1.300434472,6.47e-09
Os11g0204800,-1.43212356,6.48e-09
Os01g0871100,0.918668366,6.54e-09
Os03g0445700,-2.150802832,6.59e-09
Os01g0908600,1.95975131,6.65e-09
Os02g0120200,-2.807959261,6.69e-09
Os02g0329800,0.873432616,6.76e-09
Os05g0500200,-0.929286655,6.79e-09
Os09g0376700,1.152977802,6.96e-09
Os06g0504900,4.37412128,6.97e-09
Os07g0556300,-0.657041829,7.2e-09
Os05g0526200,-2.056881279,7.2e-09
Os10g0461100,-1.883258873,7.3e-09
Os03g0793900,1.385120515,7.35e-09
Os01g0827300,1.45080173,7.55e-09
Os03g0133900,-0.905684181,8.13e-09
Os04g0559700,-0.860812613,8.33e-09
Os03g0146100,-0.965875629,8.33e-09
Os01g0102900,-1.849854645,8.36e-09
Os08g0157500,1.076784459,8.47e-09
Os09g0433800,1.734337442,8.51e-09
Os02g0753000,-1.43673296,8.64e-09
Os03g0696300,0.886309586,8.75e-09
Os12g0105800,0.937150408,8.89e-09
Os03g0261100,1.278699046,9.01e-09
Os06g0214800,0.982941543,9.38e-09
Os10g0467800,1.584471675,9.81e-09
Os09g0379900,-1.096953754,9.85e-09
Os11g0455800,1.098486564,9.88e-09
Os05g0560200,1.061636327,9.98e-09
Os03g0859100,-1.514806427,1.02e-08
Os01g0214600,1.589633314,1.02e-08
Os01g0743200,-1.101347759,1.04e-08
Os01g0750300,1.494195264,1.08e-08
Os04g0486950,-1.29732175,1.1e-08
Os01g0281600,1.921495042,1.13e-08
Os07g0524200,2.636026765,1.22e-08
Os12g0548401,-1.955770998,1.22e-08
Os12g0121000,-1.27660301,1.23e-08
Os07g0551300,0.907493751,1.23e-08
Os07g0638100,-1.107368662,1.24e-08
Os04g0109400,-1.073155593,1.32e-08
Os07g0661000,1.252762597,1.37e-08
Os06g0329350,-1.563462682,1.37e-08
Os04g0101400,1.574414021,1.37e-08
Os01g0555200,1.014957519,1.39e-08
Os08g0102700,1.067970868,1.39e-08
Os05g0446900,1.578594768,1.4e-08
Os08g0189500,-1.514623783,1.46e-08
Os11g0707000,-2.043985813,1.46e-08
Os10g0162400,0.946020681,1.47e-08
Os03g0389700,1.125893617,1.54e-08
Os01g0830700,0.726481946,1.56e-08
Os05g0411100,-2.03710046,1.57e-08
Os02g0642300,0.882212808,1.59e-08
Os12g0108100,0.936023007,1.6e-08
Os10g0320100,1.001239523,1.61e-08
Os05g0555600,2.00827127,1.62e-08
Os06g0186400,0.732143619,1.66e-08
Os04g0466600,0.891984683,1.68e-08
Os07g0600200,1.81474142,1.69e-08
Os08g0276000,0.68692682,1.72e-08
Os04g0687800,4.931227282,1.72e-08
Os02g0250400,1.039627639,1.73e-08
Os10g0568200,-1.595610215,1.74e-08
Os02g0166501,-4.613967711,1.76e-08
Os02g0556700,0.826562067,1.78e-08
Os07g0571300,-0.988595689,1.79e-08
Os06g0699700,1.144217919,1.79e-08
Os07g0510200,0.68842327,1.82e-08
Os06g0676000,0.786554597,1.92e-08
Os03g0195100,-1.235093507,1.96e-08
Os09g0422500,1.453719387,1.99e-08
Os02g0173200,1.420074555,2e-08
Os03g0253600,0.84580749,2.01e-08
Os12g0583900,0.672068072,2.01e-08
Os08g0537200,1.186654323,2.03e-08
Os05g0162000,-1.330318528,2.09e-08
Os11g0166800,0.910695065,2.12e-08
Os06g0699301,1.109924396,2.15e-08
Os08g0498100,0.855573319,2.22e-08
Os05g0356700,1.502946579,2.28e-08
Os01g0935400,1.653090206,2.29e-08
Os07g0580800,-1.175137174,2.3e-08
Os05g0528500,1.429800186,2.34e-08
Os10g0538200,-1.730734823,2.41e-08
Os08g0104600,-2.094141844,2.46e-08
Os06g0233800,1.322168077,2.49e-08
Os11g0242800,-1.768843947,2.51e-08
Os03g0736300,0.956343994,2.51e-08
Os01g0795100,1.57894765,2.53e-08
Os06g0535200,-1.100147778,2.56e-08
Os10g0100300,-2.361237149,2.64e-08
Os04g0412300,-1.751242399,2.67e-08
Os01g0926700,1.002818039,2.7e-08
Os04g0659300,-1.827934473,2.72e-08
Os04g0322100,-1.864593883,2.81e-08
Os05g0200700,1.571141753,2.88e-08
Os03g0660000,-2.543021277,2.91e-08
Os01g0649900,1.26913845,2.97e-08
Os03g0575500,-0.79316108,2.97e-08
Os07g0192000,-0.943722955,3.07e-08
Os05g0514800,-5.046078403,3.07e-08
Os01g0711400,0.959225438,3.1e-08
Os10g0437600,-0.841557295,3.23e-08
Os06g0258900,-0.749869759,3.25e-08
Os02g0110600,0.723528663,3.27e-08
Os03g0235900,0.825977872,3.27e-08
Os05g0106200,1.778692366,3.27e-08
Os05g0205400,-3.052681147,3.37e-08
Os03g0278900,-1.637811709,3.4e-08
Os02g0204400,-1.044852767,3.42e-08
Os06g0185100,1.683896558,3.46e-08
Os10g0516900,1.505288944,3.48e-08
Os03g0198300,-1.129083028,3.51e-08
Os03g0245700,1.289223566,3.59e-08
Os09g0540800,1.212330475,3.6e-08
Os08g0347000,-1.442770341,3.7e-08
Os05g0554000,-1.387043738,3.7e-08
Os03g0401100,-1.060990948,3.7e-08
Os10g0491000,-1.952547442,3.7e-08
Os07g0208500,0.814221768,3.81e-08
Os08g0522500,0.808619496,3.96e-08
Os04g0396500,1.292346665,4.17e-08
Os03g0643900,-1.078419364,4.17e-08
Os09g0387150,-1.187212104,4.21e-08
Os10g0393800,3.502197133,4.28e-08
Os02g0727200,1.755374432,4.32e-08
Os01g0876800,0.799581861,4.41e-08
Os05g0565400,-2.232681422,4.49e-08
Os05g0204600,2.09175776,4.5e-08
Os09g0332100,1.370672295,4.64e-08
Os03g0819600,0.913559936,4.72e-08
Os12g0239300,0.97533342,4.89e-08
Os06g0133900,0.936384444,5.05e-08
Os06g0707200,0.979441475,5.09e-08
Os03g0718800,-1.819988527,5.2e-08
Os02g0541325,-0.918221668,5.25e-08
Os06g0323100,1.138100085,5.35e-08
Os06g0698711,-2.524887417,5.46e-08
Os11g0135000,-1.217532208,5.49e-08
Os07g0603300,1.009709345,5.5e-08
Os04g0411800,1.1342537,5.53e-08
Os11g0112200,1.419318864,5.53e-08
Os01g0831250,-1.892813903,5.57e-08
Os01g0279100,-1.956082409,5.79e-08
Os08g0547800,1.414687648,5.9e-08
Os01g0311800,-1.393326874,5.96e-08
Os01g0589800,-1.871918692,6.22e-08
Os03g0157900,0.84670995,6.23e-08
Os08g0353700,-1.650692103,6.5e-08
Os03g0685300,-0.745810911,6.55e-08
Os03g0700700,0.796947657,6.6e-08
Os05g0494500,0.724963547,6.63e-08
Os07g0125500,-1.770620117,6.63e-08
Os06g0496800,1.228362287,6.74e-08
Os07g0153400,0.81300308,6.75e-08
Os07g0599600,1.889690575,6.81e-08
Os03g0416200,1.589593562,6.89e-08
Os01g0628700,1.02765615,7.08e-08
Os01g0191300,1.073491263,7.19e-08
Os10g0101200,-1.214115889,7.22e-08
Os02g0589400,1.293920121,7.25e-08
Os03g0619875,-1.645437764,7.37e-08
Os11g0171300,-1.751954452,7.47e-08
Os08g0409500,0.981628111,7.59e-08
Os06g0289900,1.939470132,7.59e-08
Os03g0817800,1.160995226,7.67e-08
Os04g0504000,-0.971058164,7.72e-08
Os05g0390300,1.497693039,7.97e-08
Os05g0388600,0.749600386,8.06e-08
Os03g0184300,1.202054461,8.08e-08
Os01g0746400,1.842467426,8.23e-08
Os04g0627400,1.489132001,8.24e-08
Os03g0775000,-2.829371872,8.26e-08
Os06g0557700,1.469919072,8.42e-08
Os01g0719100,-1.045747446,8.5e-08
Os03g0291500,-1.118416332,8.57e-08
Os01g0640700,0.924803218,8.61e-08
Os11g0525600,-0.918799904,8.64e-08
Os01g0501800,-1.957500938,8.64e-08
Os07g0282500,1.72550399,8.79e-08
Os01g0191700,-1.232494237,8.79e-08
Os06g0180666,1.028832364,8.84e-08
Os08g0545200,-1.558057298,8.9e-08
Os05g0576600,1.442434376,9.16e-08
Os10g0167200,-1.733352819,9.28e-08
Os07g0582400,1.00022182,9.4e-08
Os07g0287100,-1.246208044,9.42e-08
Os03g0411800,1.147686923,9.51e-08
Os05g0135500,1.472272323,9.64e-08
Os01g0910500,1.284310823,9.87e-08
Os01g0633000,-0.950085618,1e-07
Os10g0398600,1.134081015,1.01e-07
Os02g0754450,1.710068168,1.05e-07
Os03g0826200,-1.947140925,1.05e-07
Os03g0200200,1.082746558,1.05e-07
Os05g0355700,1.91634812,1.06e-07
Os02g0681900,-0.961104862,1.06e-07
Os01g0503400,0.641247606,1.07e-07
Os06g0555101,1.315115196,1.08e-07
Os01g0119100,0.967051293,1.08e-07
Os09g0442100,1.585776721,1.08e-07
Os04g0306400,-0.93700391,1.09e-07
Os01g0703300,1.137047065,1.1e-07
Os10g0512400,1.382267405,1.11e-07
Os08g0515700,0.888296621,1.12e-07
Os11g0147800,0.839596196,1.12e-07
Os01g0309800,-1.28215763,1.12e-07
Os07g0107300,1.228011333,1.13e-07
Os11g0146100,-2.385783663,1.14e-07
Os03g0338000,1.433546378,1.16e-07
Os12g0102600,-1.784521755,1.17e-07
Os10g0469900,1.41354326,1.17e-07
Os01g0192900,-1.193945363,1.17e-07
Os12g0638200,2.535892763,1.17e-07
Os09g0570400,-1.079539685,1.19e-07
Os05g0244500,-1.200129952,1.19e-07
Os04g0545700,1.346432933,1.19e-07
Os01g0753500,0.721944648,1.19e-07
Os03g0595300,-2.598775386,1.2e-07
Os02g0669100,-1.292530646,1.23e-07
Os01g0655500,-1.002380317,1.23e-07
Os02g0232000,-1.664725482,1.29e-07
Os05g0114000,1.069706155,1.36e-07
Os02g0158500,1.594714668,1.36e-07
Os05g0117798,0.753895087,1.37e-07
Os04g0175450,1.057877287,1.39e-07
Os01g0303000,-2.238928501,1.4e-07
Os09g0434500,1.004228621,1.46e-07
Os04g0462500,-0.747189287,1.5e-07
Os01g0804900,-0.898351194,1.5e-07
Os03g0312100,-1.294833406,1.52e-07
Os04g0640500,-1.774895686,1.55e-07
Os03g0287800,1.055758892,1.57e-07
Os07g0168600,0.902594975,1.59e-07
Os06g0691400,0.762716572,1.6e-07
Os11g0489250,1.512776396,1.61e-07
Os06g0656300,1.364183866,1.62e-07
Os03g0778100,-1.87432476,1.65e-07
Os03g0308800,-1.041701563,1.67e-07
Os04g0423800,-0.82264537,1.7e-07
Os02g0271600,2.035006986,1.71e-07
Os02g0125400,0.881228165,1.72e-07
Os02g0704900,1.541602749,1.74e-07
Os07g0214900,2.190348223,1.78e-07
Os12g0626400,-1.209547112,1.83e-07
Os05g0542732,1.256104963,1.83e-07
Os04g0652600,-1.577503028,1.83e-07
Os02g0625500,0.93899811,1.83e-07
Os06g0500700,1.812086608,1.83e-07
Os03g0122600,0.655868738,1.96e-07
Os01g0349600,-1.163299147,2.04e-07
Os10g0503800,1.308879544,2.04e-07
Os07g0171100,-2.043872612,2.1e-07
Os01g0901700,-0.906346563,2.11e-07
Os02g0770800,-1.812702218,2.11e-07
Os03g0736600,-2.252369097,2.11e-07
Os03g0247750,1.558457844,2.12e-07
Os03g0838800,1.70583757,2.15e-07
Os07g0490500,0.90880917,2.17e-07
Os11g0530600,2.566994829,2.18e-07
Os11g0558900,1.543685302,2.24e-07
Os12g0152750,-0.874462818,2.31e-07
Os04g0669900,-0.902795695,2.36e-07
Os07g0593000,-1.390054729,2.4e-07
Os04g0543900,-0.814730194,2.45e-07
Os02g0610700,-1.338668246,2.46e-07
Os02g0460200,-1.845196634,2.49e-07
Os03g0705800,1.377234932,2.49e-07
Os02g0720400,-3.597309037,2.51e-07
Os12g0282000,-7.740150261,2.54e-07
Os03g0167400,0.947795359,2.55e-07
Os01g0179000,1.286953841,2.6e-07
Os12g0514000,1.188939471,2.65e-07
Os08g0390100,1.125941106,2.77e-07
Os04g0462300,-1.281142671,2.77e-07
Os08g0562800,1.362595393,2.81e-07
Os06g0571800,-3.535175871,2.83e-07
Os07g0509700,-1.200989479,2.86e-07
Os07g0461950,1.350780268,2.87e-07
Os10g0416500,-1.422487311,2.91e-07
Os03g0214400,0.82107833,2.91e-07
Os02g0750100,-1.348905343,3.03e-07
Os04g0178400,1.306816971,3.03e-07
Os07g0162700,1.298180427,3.05e-07
Os01g0964333,-2.258766445,3.05e-07
Os04g0654600,0.761836157,3.06e-07
Os07g0169600,-1.003860429,3.08e-07
Os02g0285900,-1.758032349,3.12e-07
Os02g0705100,-1.741612416,3.17e-07
Os11g0668300,-0.913670047,3.24e-07
Os11g0126800,1.980690379,3.25e-07
Os09g0417800,-0.752553617,3.3e-07
Os04g0106400,0.745297649,3.3e-07
Os02g0115700,1.777056814,3.32e-07
Os07g0497500,1.593824847,3.32e-07
Os04g0661100,2.576421617,3.33e-07
Os07g0167700,1.621745279,3.34e-07
Os03g0233000,-2.079363743,3.39e-07
Os04g0122000,-2.435456022,3.42e-07
Os01g0830500,0.964437208,3.54e-07
Os01g0777200,0.839222607,3.57e-07
Os04g0658300,-1.552400565,3.58e-07
Os07g0104366,1.259462004,3.59e-07
Os06g0101600,-1.933522946,3.71e-07
Os05g0136200,0.780390037,3.77e-07
Os01g0965900,-1.610939445,3.88e-07
Os07g0644200,1.058717712,3.88e-07
Os06g0535400,0.830724941,3.96e-07
Os01g0249200,1.21392285,3.97e-07
Os01g0938600,0.939802531,4.01e-07
Os10g0137300,1.551140932,4.01e-07
Os03g0277300,1.915354679,4.02e-07
Os11g0269700,-1.914240865,4.03e-07
Os05g0399100,0.598889091,4.07e-07
Os07g0175500,1.121224726,4.1e-07
Os04g0178300,1.496114316,4.14e-07
Os03g0806600,1.61846636,4.19e-07
Os10g0542900,-1.155709425,4.24e-07
Os08g0546700,0.965802999,4.24e-07
Os02g0685200,-1.32529315,4.31e-07
Os01g0854000,-3.105915561,4.32e-07
Os05g0551000,-1.189181962,4.34e-07
Os02g0437300,-1.069484417,4.39e-07
Os06g0609600,0.788568512,4.39e-07
Os10g0569400,-1.672685825,4.45e-07
Os12g0124100,0.768721617,4.46e-07
Os06g0595800,1.127029695,4.51e-07
Os03g0365800,-1.388928814,4.61e-07
Os05g0176100,0.772296879,4.65e-07
Os03g0319400,0.746368087,4.65e-07
Os03g0720800,1.058211278,4.78e-07
Os03g0856500,-1.333850772,4.78e-07
Os09g0464066,-1.486504617,4.78e-07
Os04g0497700,-1.220419593,4.94e-07
Os03g0637900,0.848678308,4.95e-07
Os11g0283500,0.848231316,5.03e-07
Os08g0346900,-1.779650871,5.04e-07
Os03g0688300,1.353190125,5.04e-07
Os08g0422000,-1.906367238,5.05e-07
Os01g0832900,0.874209909,5.13e-07
Os01g0609200,2.559416409,5.14e-07
Os03g0765900,-2.08731586,5.17e-07
Os01g0512700,2.278540243,5.17e-07
Os02g0114300,1.147718976,5.18e-07
Os09g0245500,0.786917478,5.29e-07
Os09g0417600,-1.132357424,5.29e-07
Os10g0522601,1.016016158,5.31e-07
Os01g0956075,1.393667984,5.34e-07
Os10g0200700,1.289839878,5.35e-07
Os03g0286200,-1.30643681,5.43e-07
Os04g0616700,-0.683522975,5.45e-07
Os01g0963600,1.636371714,5.45e-07
Os05g0372900,-2.340668213,5.45e-07
Os02g0555200,1.26009288,5.49e-07
Os10g0413400,1.692193125,5.5e-07
Os05g0198200,1.209072082,5.51e-07
Os10g0467900,0.80078492,5.55e-07
Os05g0135000,-1.298942439,5.63e-07
Os07g0628500,1.143514996,5.65e-07
Os04g0508500,1.739877887,5.73e-07
Os08g0466200,2.200730376,5.75e-07
Os03g0592500,-1.859547294,5.78e-07
Os01g0607200,1.207717028,5.84e-07
Os04g0679400,-1.328508618,5.86e-07
Os08g0170800,-1.016115432,6.04e-07
Os02g0261000,1.065623581,6.11e-07
Os02g0256200,0.571966822,6.13e-07
Os12g0625000,-0.618972563,6.21e-07
Os02g0666500,1.235555965,6.22e-07
Os11g0453900,-2.548289693,6.23e-07
Os02g0151300,1.154828558,6.37e-07
Os07g0677300,0.861338359,6.72e-07
Os11g0459600,-1.882454038,6.73e-07
Os04g0613200,1.030130399,6.96e-07
Os06g0147200,-1.125595169,6.99e-07
Os07g0236200,-0.870338504,7.07e-07
Os05g0574400,-1.052775932,7.07e-07
Os09g0511300,1.463604157,7.07e-07
Os06g0112300,-1.6997343,7.13e-07
Os05g0582350,-1.179085008,7.23e-07
Os02g0317800,0.652796355,7.23e-07
Os04g0664500,-2.470023773,7.28e-07
Os12g0479400,0.889983659,7.45e-07
Os02g0587800,-3.015395965,7.68e-07
Os09g0519200,-1.00182535,7.73e-07
Os06g0293500,1.125194538,7.76e-07
Os03g0129300,-3.189513626,7.76e-07
Os06g0712700,1.132158854,7.76e-07
Os11g0499600,1.113838441,7.82e-07
Os05g0357200,-0.628162405,7.82e-07
Os07g0580900,0.687663818,7.83e-07
Os05g0462500,0.892488288,7.91e-07
Os01g0159400,-0.679757272,8.07e-07
Os02g0518600,2.487736607,8.21e-07
Os02g0828200,-1.968066592,8.21e-07
Os12g0610100,-2.940450172,8.21e-07
Os04g0559200,0.766310472,8.21e-07
Os07g0622200,0.771938863,8.21e-07
Os11g0127800,-3.275070433,8.47e-07
Os11g0184800,-1.652485775,8.47e-07
Os10g0130500,-0.948908473,8.54e-07
Os12g0291100,-2.109385591,8.64e-07
Os07g0656100,0.596891718,8.66e-07
Os10g0509401,-1.145641406,8.82e-07
Os04g0589400,1.297836649,9.08e-07
Os01g0314100,-0.806293222,9.22e-07
Os05g0411600,-0.628749601,9.4e-07
Os07g0448600,-1.094420395,9.42e-07
Os02g0711400,-1.195004116,9.46e-07
Os02g0758800,1.493299222,9.5e-07
Os04g0368800,1.098471688,9.5e-07
Os07g0674100,0.821547687,9.52e-07
Os03g0196400,1.290287494,9.55e-07
Os11g0474100,-1.031050523,9.57e-07
Os05g0406300,1.535405261,9.58e-07
Os03g0860000,0.771814656,9.63e-07
Os04g0128001,-0.926776863,9.82e-07
Os07g0127600,-1.018109085,9.83e-07
Os07g0608200,0.987021032,9.86e-07
Os01g0135600,-1.186028843,9.95e-07
Os01g0752200,0.768592902,9.97e-07
Os06g0708832,0.940268378,1e-06
Os03g0624300,-4.399750975,1.03e-06
Os03g0416500,-1.684217688,1.03e-06
Os09g0497900,0.895784676,1.03e-06
Os01g0740651,2.09075299,1.05e-06
Os01g0390300,-0.796397229,1.06e-06
Os08g0189300,-0.902712768,1.06e-06
Os10g0165300,1.832306943,1.08e-06
Os04g0598000,0.794097415,1.09e-06
Os01g0128200,1.921897865,1.1e-06
Os11g0546600,1.957204321,1.12e-06
Os01g0878400,-2.257330308,1.13e-06
Os01g0818000,-0.936205933,1.13e-06
Os05g0401100,-2.044774302,1.13e-06
Os09g0248100,0.907195454,1.14e-06
Os06g0583900,1.749715679,1.16e-06
Os02g0671800,-1.597963151,1.16e-06
Os04g0304200,-1.470458649,1.17e-06
Os03g0203200,-0.912587502,1.17e-06
Os03g0558700,1.195726831,1.18e-06
Os07g0558400,-1.768143035,1.18e-06
Os08g0531100,1.112432902,1.19e-06
Os03g0241600,0.706419234,1.19e-06
Os01g0383100,-1.164449907,1.2e-06
Os09g0481200,-1.479494934,1.21e-06
Os03g0786100,-2.131354049,1.25e-06
Os02g0738600,1.024667508,1.27e-06
Os08g0183900,-3.444700981,1.29e-06
Os05g0325200,1.30389499,1.31e-06
Os08g0435900,-1.73722791,1.31e-06
Os07g0615200,0.821017187,1.32e-06
Os12g0190200,-1.26754496,1.34e-06
Os04g0669100,-0.796921195,1.35e-06
Os03g0841900,-1.426756763,1.38e-06
Os07g0141400,-1.821923051,1.39e-06
Os08g0140300,-1.841074389,1.39e-06
Os03g0254800,0.689155099,1.42e-06
Os12g0183100,-0.987007309,1.44e-06
Os11g0177200,-0.947444428,1.46e-06
Os08g0258200,0.69671527,1.46e-06
Os01g0138500,-2.180205059,1.47e-06
Os08g0174800,-0.808906627,1.5e-06
Os01g0138900,-1.092986301,1.51e-06
Os05g0137500,1.355291921,1.51e-06
Os02g0197600,-1.745739127,1.53e-06
Os02g0203000,-1.005065013,1.53e-06
Os07g0187700,-0.56385875,1.55e-06
Os10g0407000,0.627133663,1.55e-06
Os12g0502800,0.752054903,1.56e-06
Os11g0521500,-0.938543159,1.62e-06
Os12g0281600,1.555599428,1.64e-06
Os01g0869800,-2.087372554,1.65e-06
Os04g0521900,1.768206369,1.66e-06
Os06g0702000,0.782804028,1.67e-06
Os09g0461700,1.055799484,1.7e-06
Os04g0271200,1.058830471,1.71e-06
Os11g0255500,1.380676653,1.73e-06
Os06g0562200,-1.189615442,1.73e-06
Os03g0277600,-3.34296609,1.85e-06
Os03g0156300,-3.42326598,1.91e-06
Os04g0650000,0.720319422,1.94e-06
Os06g0143000,-0.7661903,1.98e-06
Os09g0508500,0.828025389,1.98e-06
Os01g0892600,-1.432828547,1.98e-06
Os01g0192600,0.725673694,1.98e-06
Os03g0790500,1.071198284,1.99e-06
Os03g0807900,-1.911922046,2.02e-06
Os06g0699600,0.8426752,2.05e-06
Os07g0562700,-1.6453165,2.06e-06
Os03g0202001,0.986839922,2.07e-06
Os03g0851500,0.683886821,2.1e-06
Os01g0111900,0.865720955,2.12e-06
Os10g0474800,1.757694441,2.12e-06
Os09g0371625,0.913684876,2.15e-06
Os02g0226200,1.389731824,2.19e-06
Os07g0104500,-1.209589529,2.21e-06
Os10g0521500,1.577018593,2.25e-06
Os03g0252900,1.427841886,2.25e-06
Os08g0505200,0.780607637,2.31e-06
Os11g0115100,-1.782950747,2.34e-06
Os01g0104200,1.366679694,2.35e-06
Os02g0819500,-0.772162269,2.38e-06
Os09g0329200,3.491423845,2.4e-06
Os12g0190000,-1.005758921,2.41e-06
Os04g0475000,-1.198363072,2.43e-06
Os01g0222600,-1.090577715,2.45e-06
Os03g0816500,1.066031175,2.47e-06
Os05g0475400,1.409996263,2.49e-06
Os09g0274900,0.612038223,2.49e-06
Os09g0525400,0.658697515,2.51e-06
Os06g0216200,1.138816609,2.51e-06
Os08g0507701,-4.217104287,2.52e-06
Os05g0568600,0.874361898,2.54e-06
Os03g0130100,-0.971583819,2.54e-06
Os10g0180800,-1.973481194,2.59e-06
Os07g0645000,0.896819878,2.59e-06
Os03g0291800,0.966610877,2.59e-06
Os07g0541200,2.000860119,2.68e-06
Os01g0159250,2.088483449,2.72e-06
Os07g0633600,0.737513534,2.76e-06
Os09g0445600,-2.284911431,2.78e-06
Os04g0459500,-1.834692502,2.79e-06
Os11g0685200,-0.820330852,2.81e-06
Os11g0618700,0.920601284,2.81e-06
Os07g0294300,-1.193768419,2.84e-06
